DSP,Relation,DSI,Source
DSP052789,has_ingredient,DSI000582,NHP
DSP052789,has_ingredient,DSI000725,NHP
DSP052789,has_ingredient,DSI000583,NHP
DSP052789,has_ingredient,DSI000491,NHP
DSP052789,has_ingredient,DSI000585,NHP
DSP052790,has_ingredient,DSI000450,NHP
DSP052790,has_ingredient,DSI000081,NHP
DSP052790,has_ingredient,DSI000326,NHP
DSP052790,has_ingredient,DSI000074,NHP
DSP052790,has_ingredient,DSI000002,NHP
DSP052790,has_ingredient,DSI000011,NHP
DSP052790,has_ingredient,DSI000041,NHP
DSP052790,has_ingredient,DSI000022,NHP
DSP052790,has_ingredient,DSI000184,NHP
DSP052790,has_ingredient,DSI000006,NHP
DSP052791,has_ingredient,DSI000056,NHP
DSP052792,has_ingredient,DSI000068,NHP
DSP052793,has_ingredient,DSI000044,NHP
DSP052793,has_ingredient,DSI000056,NHP
DSP052793,has_ingredient,DSI000597,NHP
DSP052793,has_ingredient,DSI000022,NHP
DSP052793,has_ingredient,DSI000875,NHP
DSP052794,has_ingredient,DSI000013,NHP
DSP052794,has_ingredient,DSI000045,NHP
DSP052794,has_ingredient,DSI000046,NHP
DSP052794,has_ingredient,DSI000061,NHP
DSP052794,has_ingredient,DSI000540,NHP
DSP052794,has_ingredient,DSI000745,NHP
DSP052794,has_ingredient,DSI000821,NHP
DSP052794,has_ingredient,DSI000051,NHP
DSP052794,has_ingredient,DSI000015,NHP
DSP052795,has_ingredient,DSI000361,NHP
DSP052796,has_ingredient,DSI000361,NHP
DSP052797,has_ingredient,DSI000361,NHP
DSP052798,has_ingredient,DSI000361,NHP
DSP052799,has_ingredient,DSI000362,NHP
DSP052799,has_ingredient,DSI000403,NHP
DSP052800,has_ingredient,DSI000022,NHP
DSP052801,has_ingredient,DSI000022,NHP
DSP052802,has_ingredient,DSI000071,NHP
DSP052802,has_ingredient,DSI000161,NHP
DSP052802,has_ingredient,DSI000022,NHP
DSP052803,has_ingredient,DSI000014,NHP
DSP052803,has_ingredient,DSI000020,NHP
DSP052804,has_ingredient,DSI000621,NHP
DSP052805,has_ingredient,DSI000041,NHP
DSP052806,has_ingredient,DSI000074,NHP
DSP052807,has_ingredient,DSI000033,NHP
DSP052807,has_ingredient,DSI000295,NHP
DSP052807,has_ingredient,DSI000578,NHP
DSP052807,has_ingredient,DSI000497,NHP
DSP052807,has_ingredient,DSI000946,NHP
DSP052807,has_ingredient,DSI000036,NHP
DSP015997,has_ingredient,DSI000174,NHP
DSP015997,has_ingredient,DSI000617,NHP
DSP015997,has_ingredient,DSI001190,NHP
DSP015997,has_ingredient,DSI000011,NHP
DSP052808,has_ingredient,DSI003470,NHP
DSP052808,has_ingredient,DSI001459,NHP
DSP052808,has_ingredient,DSI000355,NHP
DSP052809,has_ingredient,DSI000362,NHP
DSP052809,has_ingredient,DSI000622,NHP
DSP052809,has_ingredient,DSI000961,NHP
DSP052810,has_ingredient,DSI000623,NHP
DSP052810,has_ingredient,DSI000016,NHP
DSP052810,has_ingredient,DSI000172,NHP
DSP052810,has_ingredient,DSI000012,NHP
DSP052810,has_ingredient,DSI000071,NHP
DSP052810,has_ingredient,DSI000173,NHP
DSP052810,has_ingredient,DSI000174,NHP
DSP052810,has_ingredient,DSI000014,NHP
DSP052810,has_ingredient,DSI000175,NHP
DSP052810,has_ingredient,DSI000176,NHP
DSP052810,has_ingredient,DSI000161,NHP
DSP052810,has_ingredient,DSI000177,NHP
DSP052810,has_ingredient,DSI000018,NHP
DSP052810,has_ingredient,DSI000019,NHP
DSP052810,has_ingredient,DSI000011,NHP
DSP052810,has_ingredient,DSI000020,NHP
DSP052810,has_ingredient,DSI000021,NHP
DSP052810,has_ingredient,DSI000041,NHP
DSP052810,has_ingredient,DSI000022,NHP
DSP052810,has_ingredient,DSI000184,NHP
DSP052810,has_ingredient,DSI000006,NHP
DSP052811,has_ingredient,DSI000352,NHP
DSP052811,has_ingredient,DSI000488,NHP
DSP052811,has_ingredient,DSI000489,NHP
DSP052811,has_ingredient,DSI000490,NHP
DSP052811,has_ingredient,DSI000455,NHP
DSP052811,has_ingredient,DSI000354,NHP
DSP052811,has_ingredient,DSI000580,NHP
DSP052811,has_ingredient,DSI000581,NHP
DSP052811,has_ingredient,DSI000582,NHP
DSP052811,has_ingredient,DSI000725,NHP
DSP052811,has_ingredient,DSI000583,NHP
DSP052811,has_ingredient,DSI000491,NHP
DSP052811,has_ingredient,DSI000585,NHP
DSP052812,has_ingredient,DSI000352,NHP
DSP052812,has_ingredient,DSI000488,NHP
DSP052812,has_ingredient,DSI000489,NHP
DSP052812,has_ingredient,DSI000490,NHP
DSP052812,has_ingredient,DSI000455,NHP
DSP052812,has_ingredient,DSI000354,NHP
DSP052812,has_ingredient,DSI000580,NHP
DSP052812,has_ingredient,DSI000581,NHP
DSP052812,has_ingredient,DSI000582,NHP
DSP052812,has_ingredient,DSI000725,NHP
DSP052812,has_ingredient,DSI000583,NHP
DSP052812,has_ingredient,DSI000491,NHP
DSP052812,has_ingredient,DSI000585,NHP
DSP052813,has_ingredient,DSI000070,NHP
DSP052813,has_ingredient,DSI000073,NHP
DSP052813,has_ingredient,DSI000161,NHP
DSP052813,has_ingredient,DSI000542,NHP
DSP052814,has_ingredient,DSI000419,NHP
DSP052815,has_ingredient,DSI000349,NHP
DSP052815,has_ingredient,DSI000092,NHP
DSP052815,has_ingredient,DSI000094,NHP
DSP052815,has_ingredient,DSI000108,NHP
DSP052815,has_ingredient,DSI001260,NHP
DSP052816,has_ingredient,DSI000029,NHP
DSP052816,has_ingredient,DSI000030,NHP
DSP052816,has_ingredient,DSI001536,NHP
DSP052816,has_ingredient,DSI000024,NHP
DSP052816,has_ingredient,DSI000038,NHP
DSP052817,has_ingredient,DSI000188,NHP
DSP052818,has_ingredient,DSI000158,NHP
DSP052819,has_ingredient,DSI001669,NHP
DSP052819,has_ingredient,DSI000286,NHP
DSP052819,has_ingredient,DSI000069,NHP
DSP052819,has_ingredient,DSI000816,NHP
DSP052819,has_ingredient,DSI004330,NHP
DSP052819,has_ingredient,DSI000226,NHP
DSP052819,has_ingredient,DSI002041,NHP
DSP052819,has_ingredient,DSI000338,NHP
DSP052819,has_ingredient,DSI000237,NHP
DSP052819,has_ingredient,DSI000487,NHP
DSP048555,has_ingredient,DSI000174,NHP
DSP052820,has_ingredient,DSI000082,NHP
DSP052820,has_ingredient,DSI000056,NHP
DSP052820,has_ingredient,DSI000034,NHP
DSP052820,has_ingredient,DSI000042,NHP
DSP052821,has_ingredient,DSI000229,NHP
DSP052821,has_ingredient,DSI000604,NHP
DSP052821,has_ingredient,DSI000158,NHP
DSP052821,has_ingredient,DSI000230,NHP
DSP052821,has_ingredient,DSI000189,NHP
DSP052821,has_ingredient,DSI000611,NHP
DSP052822,has_ingredient,DSI000082,NHP
DSP052822,has_ingredient,DSI000204,NHP
DSP052822,has_ingredient,DSI000056,NHP
DSP052822,has_ingredient,DSI001067,NHP
DSP052823,has_ingredient,DSI000044,NHP
DSP052823,has_ingredient,DSI000013,NHP
DSP052823,has_ingredient,DSI000821,NHP
DSP052823,has_ingredient,DSI000187,NHP
DSP052823,has_ingredient,DSI000475,NHP
DSP052823,has_ingredient,DSI000477,NHP
DSP052823,has_ingredient,DSI000022,NHP
DSP052824,has_ingredient,DSI000058,NHP
DSP052824,has_ingredient,DSI000071,NHP
DSP052824,has_ingredient,DSI000540,NHP
DSP052824,has_ingredient,DSI000215,NHP
DSP052824,has_ingredient,DSI000757,NHP
DSP052824,has_ingredient,DSI000253,NHP
DSP052825,has_ingredient,DSI000080,NHP
DSP052826,has_ingredient,DSI001348,NHP
DSP052827,has_ingredient,DSI000355,NHP
DSP052828,has_ingredient,DSI000046,NHP
DSP052828,has_ingredient,DSI000948,NHP
DSP052828,has_ingredient,DSI001067,NHP
DSP052828,has_ingredient,DSI000042,NHP
DSP052829,has_ingredient,DSI000323,NHP
DSP052830,has_ingredient,DSI000561,NHP
DSP052831,has_ingredient,DSI000194,NHP
DSP052832,has_ingredient,DSI000194,NHP
DSP052833,has_ingredient,DSI000348,NHP
DSP052834,has_ingredient,DSI000194,NHP
DSP052835,has_ingredient,DSI000059,NHP
DSP052835,has_ingredient,DSI000444,NHP
DSP052835,has_ingredient,DSI000012,NHP
DSP052835,has_ingredient,DSI000046,NHP
DSP052835,has_ingredient,DSI000170,NHP
DSP052835,has_ingredient,DSI000014,NHP
DSP052835,has_ingredient,DSI000016,NHP
DSP052835,has_ingredient,DSI000043,NHP
DSP052835,has_ingredient,DSI000017,NHP
DSP052835,has_ingredient,DSI000018,NHP
DSP052835,has_ingredient,DSI000019,NHP
DSP052835,has_ingredient,DSI000020,NHP
DSP052835,has_ingredient,DSI000021,NHP
DSP052836,has_ingredient,DSI000016,NHP
DSP052836,has_ingredient,DSI000172,NHP
DSP052836,has_ingredient,DSI000012,NHP
DSP052836,has_ingredient,DSI000071,NHP
DSP052836,has_ingredient,DSI000061,NHP
DSP052836,has_ingredient,DSI000015,NHP
DSP052836,has_ingredient,DSI000173,NHP
DSP052836,has_ingredient,DSI000174,NHP
DSP052836,has_ingredient,DSI000014,NHP
DSP052836,has_ingredient,DSI000175,NHP
DSP052836,has_ingredient,DSI000441,NHP
DSP052836,has_ingredient,DSI000161,NHP
DSP052836,has_ingredient,DSI000177,NHP
DSP052836,has_ingredient,DSI000597,NHP
DSP052836,has_ingredient,DSI000162,NHP
DSP052836,has_ingredient,DSI000018,NHP
DSP052836,has_ingredient,DSI000002,NHP
DSP052836,has_ingredient,DSI000019,NHP
DSP052836,has_ingredient,DSI000020,NHP
DSP052836,has_ingredient,DSI000021,NHP
DSP052836,has_ingredient,DSI000041,NHP
DSP052836,has_ingredient,DSI000022,NHP
DSP052836,has_ingredient,DSI000006,NHP
DSP052837,has_ingredient,DSI000008,NHP
DSP052837,has_ingredient,DSI000082,NHP
DSP052837,has_ingredient,DSI002078,NHP
DSP052838,has_ingredient,DSI000034,NHP
DSP052838,has_ingredient,DSI000041,NHP
DSP052839,has_ingredient,DSI000873,NHP
DSP052840,has_ingredient,DSI000672,NHP
DSP052840,has_ingredient,DSI001154,NHP
DSP052840,has_ingredient,DSI000504,NHP
DSP052840,has_ingredient,DSI000294,NHP
DSP052840,has_ingredient,DSI001397,NHP
DSP052840,has_ingredient,DSI000367,NHP
DSP052841,has_ingredient,DSI000161,NHP
DSP052842,has_ingredient,DSI000161,NHP
DSP052843,has_ingredient,DSI000007,NHP
DSP052843,has_ingredient,DSI000622,NHP
DSP052843,has_ingredient,DSI000403,NHP
DSP052844,has_ingredient,DSI000161,NHP
DSP052845,has_ingredient,DSI000161,NHP
DSP052846,has_ingredient,DSI000158,NHP
DSP052847,has_ingredient,DSI000804,NHP
DSP052847,has_ingredient,DSI000367,NHP
DSP052848,has_ingredient,DSI000322,NHP
DSP052849,has_ingredient,DSI000254,NHP
DSP052849,has_ingredient,DSI000255,NHP
DSP033491,has_ingredient,DSI001167,NHP
DSP052850,has_ingredient,DSI000014,NHP
DSP052850,has_ingredient,DSI000020,NHP
DSP052850,has_ingredient,DSI000021,NHP
DSP052850,has_ingredient,DSI000022,NHP
DSP052851,has_ingredient,DSI000245,NHP
DSP052851,has_ingredient,DSI000690,NHP
DSP052852,has_ingredient,DSI000407,NHP
DSP052852,has_ingredient,DSI000356,NHP
DSP052853,has_ingredient,DSI000631,NHP
DSP052853,has_ingredient,DSI000045,NHP
DSP052853,has_ingredient,DSI001042,NHP
DSP052853,has_ingredient,DSI001295,NHP
DSP052853,has_ingredient,DSI000081,NHP
DSP052853,has_ingredient,DSI000170,NHP
DSP052853,has_ingredient,DSI000746,NHP
DSP052853,has_ingredient,DSI000073,NHP
DSP052853,has_ingredient,DSI000084,NHP
DSP052853,has_ingredient,DSI000264,NHP
DSP052853,has_ingredient,DSI000355,NHP
DSP052853,has_ingredient,DSI000476,NHP
DSP052853,has_ingredient,DSI000764,NHP
DSP052853,has_ingredient,DSI000074,NHP
DSP052853,has_ingredient,DSI000095,NHP
DSP052853,has_ingredient,DSI000000,NHP
DSP052853,has_ingredient,DSI000036,NHP
DSP052853,has_ingredient,DSI000038,NHP
DSP052853,has_ingredient,DSI000328,NHP
DSP052853,has_ingredient,DSI000068,NHP
DSP052853,has_ingredient,DSI000076,NHP
DSP052853,has_ingredient,DSI000471,NHP
DSP052853,has_ingredient,DSI000077,NHP
DSP052853,has_ingredient,DSI000006,NHP
DSP052853,has_ingredient,DSI000042,NHP
DSP052854,has_ingredient,DSI001234,NHP
DSP052855,has_ingredient,DSI000361,NHP
DSP052856,has_ingredient,DSI001234,NHP
DSP052857,has_ingredient,DSI002119,NHP
DSP052857,has_ingredient,DSI001135,NHP
DSP052858,has_ingredient,DSI000061,NHP
DSP052858,has_ingredient,DSI000269,NHP
DSP052859,has_ingredient,DSI000601,NHP
DSP052860,has_ingredient,DSI000345,NHP
DSP052860,has_ingredient,DSI000297,NHP
DSP052860,has_ingredient,DSI001022,NHP
DSP052860,has_ingredient,DSI000092,NHP
DSP052860,has_ingredient,DSI000218,NHP
DSP052861,has_ingredient,DSI000081,NHP
DSP052862,has_ingredient,DSI000748,NHP
DSP052862,has_ingredient,DSI000862,NHP
DSP052862,has_ingredient,DSI000840,NHP
DSP052862,has_ingredient,DSI000874,NHP
DSP052862,has_ingredient,DSI000087,NHP
DSP052862,has_ingredient,DSI000325,NHP
DSP052862,has_ingredient,DSI000836,NHP
DSP052862,has_ingredient,DSI000118,NHP
DSP052862,has_ingredient,DSI000945,NHP
DSP052863,has_ingredient,DSI000013,NHP
DSP052863,has_ingredient,DSI000443,NHP
DSP052863,has_ingredient,DSI000274,NHP
DSP052863,has_ingredient,DSI000080,NHP
DSP052863,has_ingredient,DSI000029,NHP
DSP052863,has_ingredient,DSI000335,NHP
DSP052863,has_ingredient,DSI001040,NHP
DSP052863,has_ingredient,DSI000402,NHP
DSP052863,has_ingredient,DSI001115,NHP
DSP052863,has_ingredient,DSI000024,NHP
DSP052863,has_ingredient,DSI000354,NHP
DSP052863,has_ingredient,DSI000583,NHP
DSP052863,has_ingredient,DSI000721,NHP
DSP052863,has_ingredient,DSI000476,NHP
DSP052863,has_ingredient,DSI000096,NHP
DSP052863,has_ingredient,DSI000336,NHP
DSP052863,has_ingredient,DSI000277,NHP
DSP052863,has_ingredient,DSI000946,NHP
DSP052863,has_ingredient,DSI000038,NHP
DSP052863,has_ingredient,DSI000278,NHP
DSP052863,has_ingredient,DSI000151,NHP
DSP052863,has_ingredient,DSI000020,NHP
DSP052863,has_ingredient,DSI000021,NHP
DSP052864,has_ingredient,DSI000848,NHP
DSP052864,has_ingredient,DSI000097,NHP
DSP052865,has_ingredient,DSI000471,NHP
DSP052866,has_ingredient,DSI000041,NHP
DSP052867,has_ingredient,DSI003035,NHP
DSP047638,has_ingredient,DSI000956,NHP
DSP047638,has_ingredient,DSI000073,NHP
DSP047638,has_ingredient,DSI000598,NHP
DSP047638,has_ingredient,DSI000565,NHP
DSP047638,has_ingredient,DSI000614,NHP
DSP047638,has_ingredient,DSI000351,NHP
DSP047638,has_ingredient,DSI000015,NHP
DSP031088,has_ingredient,DSI000620,NHP
DSP031088,has_ingredient,DSI000007,NHP
DSP031088,has_ingredient,DSI000046,NHP
DSP031088,has_ingredient,DSI000014,NHP
DSP031088,has_ingredient,DSI000187,NHP
DSP031088,has_ingredient,DSI000171,NHP
DSP031088,has_ingredient,DSI000268,NHP
DSP031088,has_ingredient,DSI000020,NHP
DSP031088,has_ingredient,DSI000256,NHP
DSP031088,has_ingredient,DSI000351,NHP
DSP052868,has_ingredient,DSI000173,NHP
DSP052868,has_ingredient,DSI000003,NHP
DSP052868,has_ingredient,DSI000956,NHP
DSP052868,has_ingredient,DSI000073,NHP
DSP052868,has_ingredient,DSI000598,NHP
DSP052868,has_ingredient,DSI000565,NHP
DSP052868,has_ingredient,DSI000016,NHP
DSP052868,has_ingredient,DSI000018,NHP
DSP052868,has_ingredient,DSI000002,NHP
DSP052868,has_ingredient,DSI000872,NHP
DSP052868,has_ingredient,DSI000614,NHP
DSP052868,has_ingredient,DSI000019,NHP
DSP052868,has_ingredient,DSI000196,NHP
DSP052868,has_ingredient,DSI000021,NHP
DSP052868,has_ingredient,DSI000041,NHP
DSP052868,has_ingredient,DSI000184,NHP
DSP052868,has_ingredient,DSI000351,NHP
DSP052868,has_ingredient,DSI000006,NHP
DSP052868,has_ingredient,DSI000015,NHP
DSP052869,has_ingredient,DSI000119,NHP
DSP052869,has_ingredient,DSI002871,NHP
DSP052869,has_ingredient,DSI000176,NHP
DSP052869,has_ingredient,DSI000892,NHP
DSP052869,has_ingredient,DSI000795,NHP
DSP052869,has_ingredient,DSI000147,NHP
DSP052869,has_ingredient,DSI002693,NHP
DSP052869,has_ingredient,DSI003561,NHP
DSP052869,has_ingredient,DSI000645,NHP
DSP052870,has_ingredient,DSI000016,NHP
DSP052870,has_ingredient,DSI000012,NHP
DSP052870,has_ingredient,DSI000190,NHP
DSP052871,has_ingredient,DSI000237,NHP
DSP051293,has_ingredient,DSI000258,NHP
DSP051293,has_ingredient,DSI000275,NHP
DSP051293,has_ingredient,DSI000617,NHP
DSP051293,has_ingredient,DSI000609,NHP
DSP051293,has_ingredient,DSI000159,NHP
DSP051293,has_ingredient,DSI000475,NHP
DSP051293,has_ingredient,DSI000000,NHP
DSP052872,has_ingredient,DSI000228,NHP
DSP052872,has_ingredient,DSI000571,NHP
DSP052873,has_ingredient,DSI000044,NHP
DSP052873,has_ingredient,DSI000043,NHP
DSP052873,has_ingredient,DSI000571,NHP
DSP052874,has_ingredient,DSI000044,NHP
DSP052874,has_ingredient,DSI000571,NHP
DSP052875,has_ingredient,DSI000228,NHP
DSP052875,has_ingredient,DSI000571,NHP
DSP052876,has_ingredient,DSI000061,NHP
DSP016626,has_ingredient,DSI004331,NHP
DSP052877,has_ingredient,DSI000308,NHP
DSP052877,has_ingredient,DSI001891,NHP
DSP052877,has_ingredient,DSI000351,NHP
DSP052878,has_ingredient,DSI001208,NHP
DSP052878,has_ingredient,DSI001891,NHP
DSP052878,has_ingredient,DSI003464,NHP
DSP052879,has_ingredient,DSI000090,NHP
DSP052879,has_ingredient,DSI003463,NHP
DSP052879,has_ingredient,DSI000001,NHP
DSP052880,has_ingredient,DSI000013,NHP
DSP052880,has_ingredient,DSI000443,NHP
DSP052880,has_ingredient,DSI000016,NHP
DSP052880,has_ingredient,DSI000012,NHP
DSP052880,has_ingredient,DSI000061,NHP
DSP052880,has_ingredient,DSI000174,NHP
DSP052880,has_ingredient,DSI000014,NHP
DSP052880,has_ingredient,DSI000058,NHP
DSP052880,has_ingredient,DSI000015,NHP
DSP052880,has_ingredient,DSI000096,NHP
DSP052880,has_ingredient,DSI000018,NHP
DSP052880,has_ingredient,DSI000019,NHP
DSP052880,has_ingredient,DSI000011,NHP
DSP052880,has_ingredient,DSI000020,NHP
DSP052880,has_ingredient,DSI000021,NHP
DSP052880,has_ingredient,DSI000041,NHP
DSP052880,has_ingredient,DSI000006,NHP
DSP052881,has_ingredient,DSI003451,NHP
DSP052882,has_ingredient,DSI000041,NHP
DSP052883,has_ingredient,DSI000009,NHP
DSP052883,has_ingredient,DSI000021,NHP
DSP052884,has_ingredient,DSI000626,NHP
DSP052884,has_ingredient,DSI000106,NHP
DSP052884,has_ingredient,DSI002408,NHP
DSP052885,has_ingredient,DSI000173,NHP
DSP052885,has_ingredient,DSI000161,NHP
DSP052885,has_ingredient,DSI000009,NHP
DSP052885,has_ingredient,DSI000068,NHP
DSP052885,has_ingredient,DSI000021,NHP
DSP052885,has_ingredient,DSI000006,NHP
DSP052886,has_ingredient,DSI001469,NHP
DSP052886,has_ingredient,DSI000578,NHP
DSP052886,has_ingredient,DSI000035,NHP
DSP052887,has_ingredient,DSI001688,NHP
DSP052887,has_ingredient,DSI000188,NHP
DSP052888,has_ingredient,DSI001908,NHP
DSP052889,has_ingredient,DSI000042,NHP
DSP052890,has_ingredient,DSI000044,NHP
DSP052891,has_ingredient,DSI001763,NHP
DSP052892,has_ingredient,DSI000255,NHP
DSP052893,has_ingredient,DSI000255,NHP
DSP017009,has_ingredient,DSI000071,NHP
DSP052894,has_ingredient,DSI000041,NHP
DSP052895,has_ingredient,DSI000007,NHP
DSP052896,has_ingredient,DSI000007,NHP
DSP052897,has_ingredient,DSI000056,NHP
DSP052898,has_ingredient,DSI000012,NHP
DSP052898,has_ingredient,DSI000014,NHP
DSP052898,has_ingredient,DSI000096,NHP
DSP052898,has_ingredient,DSI000011,NHP
DSP052898,has_ingredient,DSI000020,NHP
DSP052898,has_ingredient,DSI000021,NHP
DSP052898,has_ingredient,DSI000041,NHP
DSP052898,has_ingredient,DSI000022,NHP
DSP052898,has_ingredient,DSI000184,NHP
DSP052899,has_ingredient,DSI001135,NHP
DSP052899,has_ingredient,DSI001009,NHP
DSP052900,has_ingredient,DSI000172,NHP
DSP052900,has_ingredient,DSI000045,NHP
DSP052900,has_ingredient,DSI000352,NHP
DSP052900,has_ingredient,DSI000488,NHP
DSP052900,has_ingredient,DSI000088,NHP
DSP052900,has_ingredient,DSI000158,NHP
DSP052900,has_ingredient,DSI000354,NHP
DSP052900,has_ingredient,DSI001482,NHP
DSP052901,has_ingredient,DSI000201,NHP
DSP052901,has_ingredient,DSI000044,NHP
DSP052901,has_ingredient,DSI000170,NHP
DSP052901,has_ingredient,DSI000066,NHP
DSP052901,has_ingredient,DSI000074,NHP
DSP052901,has_ingredient,DSI000020,NHP
DSP052901,has_ingredient,DSI000021,NHP
DSP052901,has_ingredient,DSI000006,NHP
DSP052902,has_ingredient,DSI000155,NHP
DSP045399,has_ingredient,DSI000155,NHP
DSP052903,has_ingredient,DSI000044,NHP
DSP052903,has_ingredient,DSI000477,NHP
DSP052904,has_ingredient,DSI000041,NHP
DSP025986,has_ingredient,DSI000044,NHP
DSP052905,has_ingredient,DSI000604,NHP
DSP052905,has_ingredient,DSI000155,NHP
DSP052905,has_ingredient,DSI000003,NHP
DSP052905,has_ingredient,DSI000299,NHP
DSP052905,has_ingredient,DSI000158,NHP
DSP052905,has_ingredient,DSI000229,NHP
DSP052905,has_ingredient,DSI000230,NHP
DSP052905,has_ingredient,DSI000161,NHP
DSP052905,has_ingredient,DSI000188,NHP
DSP052905,has_ingredient,DSI000074,NHP
DSP052905,has_ingredient,DSI000020,NHP
DSP052905,has_ingredient,DSI000021,NHP
DSP052905,has_ingredient,DSI000041,NHP
DSP052906,has_ingredient,DSI000066,NHP
DSP052906,has_ingredient,DSI000190,NHP
DSP052906,has_ingredient,DSI003602,NHP
DSP052907,has_ingredient,DSI000007,NHP
DSP052907,has_ingredient,DSI000008,NHP
DSP052907,has_ingredient,DSI000177,NHP
DSP052907,has_ingredient,DSI000041,NHP
DSP052908,has_ingredient,DSI000163,NHP
DSP052909,has_ingredient,DSI001124,NHP
DSP052910,has_ingredient,DSI002397,NHP
DSP052910,has_ingredient,DSI000028,NHP
DSP052910,has_ingredient,DSI000244,NHP
DSP052910,has_ingredient,DSI000113,NHP
DSP052910,has_ingredient,DSI000090,NHP
DSP052910,has_ingredient,DSI000104,NHP
DSP052910,has_ingredient,DSI000032,NHP
DSP052910,has_ingredient,DSI000042,NHP
DSP052911,has_ingredient,DSI001124,NHP
DSP052912,has_ingredient,DSI000370,NHP
DSP052912,has_ingredient,DSI000366,NHP
DSP052912,has_ingredient,DSI000367,NHP
DSP052913,has_ingredient,DSI000506,NHP
DSP052914,has_ingredient,DSI000041,NHP
DSP052915,has_ingredient,DSI000077,NHP
DSP052916,has_ingredient,DSI000061,NHP
DSP052916,has_ingredient,DSI001039,NHP
DSP052917,has_ingredient,DSI000324,NHP
DSP052918,has_ingredient,DSI000528,NHP
DSP052919,has_ingredient,DSI000036,NHP
DSP052920,has_ingredient,DSI000176,NHP
DSP052921,has_ingredient,DSI002397,NHP
DSP052921,has_ingredient,DSI000353,NHP
DSP052921,has_ingredient,DSI000170,NHP
DSP052921,has_ingredient,DSI000892,NHP
DSP052921,has_ingredient,DSI000261,NHP
DSP052921,has_ingredient,DSI000038,NHP
DSP052922,has_ingredient,DSI000258,NHP
DSP052922,has_ingredient,DSI000259,NHP
DSP052922,has_ingredient,DSI000189,NHP
DSP052923,has_ingredient,DSI000441,NHP
DSP052923,has_ingredient,DSI000021,NHP
DSP052924,has_ingredient,DSI000020,NHP
DSP052925,has_ingredient,DSI000071,NHP
DSP052926,has_ingredient,DSI000591,NHP
DSP052926,has_ingredient,DSI000402,NHP
DSP052926,has_ingredient,DSI002078,NHP
DSP052926,has_ingredient,DSI000372,NHP
DSP052926,has_ingredient,DSI000348,NHP
DSP052926,has_ingredient,DSI000448,NHP
DSP052927,has_ingredient,DSI002313,NHP
DSP052927,has_ingredient,DSI000172,NHP
DSP052927,has_ingredient,DSI000012,NHP
DSP052927,has_ingredient,DSI000344,NHP
DSP052927,has_ingredient,DSI000071,NHP
